"username"	"date"	"retweets"	"favorites"	"text"	"geo"	"mentions"	"hashtags"	"id"	"permalink"
"TheRajKundra"	"2016-12-29 15:35"	32	83	"From I promise to pay the bearer to I promise to arrest the bearer All it took was 50 days..... #DeMonetisation word of the year :)"	""	""	"#DeMonetisation"	"814412010440065025"	"https://twitter.com/TheRajKundra/status/814412010440065025"
"AshDubey_"	"2016-12-29 14:45"	8	10	"Now I know @saikatd was taking lot of pics of ATMS in all these weeks angst #DeMonetisation :-) https://twitter.com/imAbhishek_J/status/814349283688378368 …"	""	"@saikatd"	"#DeMonetisation"	"814399553147310080"	"https://twitter.com/AshDubey_/status/814399553147310080"
"kappansky"	"2016-12-29 14:37"	9	12	"SURVIVING #DEMONETISATION: This SatishAcharya #cartoon is hilarious, but apt :)pic.twitter.com/Qgb38U8aYA"	""	""	"#DEMONETISATION #cartoon"	"814397458264358912"	"https://twitter.com/kappansky/status/814397458264358912"
"Preethi_Krishna"	"2016-12-29 14:21"	1	0	"@arroworks @Moskvaa Memory fresh nahin hain.. Paisa purana hain #DeMonetisation :D @capt_amarinder"	""	"@arroworks @Moskvaa @capt_amarinder"	"#DeMonetisation"	"814393486220759041"	"https://twitter.com/Preethi_Krishna/status/814393486220759041"
"nav_nirvana"	"2016-12-29 14:02"	0	2	"Do hell with Modi Ji :) #GoodGovernanceDay #DemonetizationBenefits #ModiBhakts #PMModi #ModiJiOnAajTak #DeMonetisation #BJPpic.twitter.com/ANxa3aH464"	""	""	"#GoodGovernanceDay #DemonetizationBenefits #ModiBhakts #PMModi #ModiJiOnAajTak #DeMonetisation #BJPpic"	"814388567791325184"	"https://twitter.com/nav_nirvana/status/814388567791325184"
"udaydhoot"	"2016-12-29 13:52"	0	1	"@simpleharish Either ways consumption will go up! More pain rona or mast hoke sona :) #DeMonetisation"	""	"@simpleharish"	"#DeMonetisation"	"814385995592318976"	"https://twitter.com/udaydhoot/status/814385995592318976"
"EvilOverlord"	"2016-12-29 13:39"	0	0	"#NewYearEve: (fade screen to black) Mitron... *cue this track*-> https://www.youtube.com/watch?v=sX7hFKjm_n4 … :D Imba troll! #Modi #Demonetisation #Deadline"	""	""	"#NewYearEve #Modi #Demonetisation #Deadline"	"814382748198584320"	"https://twitter.com/EvilOverlord/status/814382748198584320"
"theUnfading"	"2016-12-29 13:36"	0	1	"@AdvancedMaushi @punamChoudhar12 @MplusJain @_prejudiced Thank God, Liberals didn't say, this all because of #DeMonetisation :p"	""	"@AdvancedMaushi @punamChoudhar12 @MplusJain @_prejudiced"	"#DeMonetisation"	"814382115341172736"	"https://twitter.com/theUnfading/status/814382115341172736"
"Nikhildixit998"	"2016-12-29 13:14"	0	0	"Demonetization effect : 1 of the friends disappointed & hit the no cash atm.. Jailed :D #DeMonetisation #NoteBandi."	""	""	"#DeMonetisation #NoteBandi"	"814376410538188800"	"https://twitter.com/Nikhildixit998/status/814376410538188800"
"kat__denn"	"2016-12-29 13:03"	0	1	"Seeing coffee for the first time..:P #DeMonetisation #DarkAndExotic #KuchDinpic.twitter.com/bXGzAGWLWJ"	""	""	"#DeMonetisation #DarkAndExotic #KuchDinpic"	"814373719086772224"	"https://twitter.com/kat__denn/status/814373719086772224"
"leonspeter"	"2016-12-29 11:51"	2	0	".@ANI_news How this come.? #DeMonetisation has broken the backs of terrorists, right.? :P"	""	"@ANI_news"	"#DeMonetisation"	"814355541149569024"	"https://twitter.com/leonspeter/status/814355541149569024"
"gauravdedhia2"	"2016-12-29 11:22"	0	1	"#31Dec #Party 7:30-8Pm ke pahele Kar lena bhai log :-) #Lol #Modi #India #Noteban #DeMonetisation :-) https://twitter.com/CNBCTV18Live/status/814345350609850370 …"	""	""	"#31Dec #Party #Lol #Modi #India #Noteban #DeMonetisation"	"814348455766360065"	"https://twitter.com/gauravdedhia2/status/814348455766360065"
"ranashu"	"2016-12-29 10:29"	1	1	"In Shivpuri, MP farmers' innovative way- sleeping at night at banks branches. Will govt arrange some refreshment 4 them? #DeMonetisation :))"	""	""	"#DeMonetisation"	"814334998258024449"	"https://twitter.com/ranashu/status/814334998258024449"
"iakshayarora"	"2016-12-29 09:43"	1	1	"Day 51 of #DeMonetisation : 'Modi Ji ' रोते हुए - मित्रो मुझे थोड़ा और समय देदीजिए :D Public: #AjaModiChowkPe"	""	""	"#DeMonetisation #AjaModiChowkPe"	"814323503855869952"	"https://twitter.com/iakshayarora/status/814323503855869952"
"AsimKumarVerma"	"2016-12-29 08:40"	0	0	"Absurd reasons given by @EconomicTimes Editors nt to penalize ppl for holding old notes. One of them : Game of Monopoly :) #DeMonetisation pic.twitter.com/5c0ZvnQSJ0"	""	"@EconomicTimes"	"#DeMonetisation"	"814307613135384576"	"https://twitter.com/AsimKumarVerma/status/814307613135384576"
